text
ETABLERING AF INSTALLATIONER PÅ SKIVE FESTIVAL PLADS SAMT SKIVE FESTIVAL CAMP 2012.
ETABLERING AF INSTALLATIONER SAMT LYD TIL IS DISKOTEK PÅ SKØJTEBANEN FREDAG DEN 17.
ETABLERING AF INSTALLATIONER TIL ARRANGEMENTER DEN 30. 9. 07. DEMONTERING EFTER BRUG.
ETABLERING AF LAMPEUDTAG. HVOR EMHÆTTEN VAR MONTERET. SAMT OPSÆTNING AF NY EMHÆTTE.
ETABLERING AF NY INSTALLATION FOR STIKKONTAKT VED CIRKULATIONS PUMPE FOR GULVVARME.
ETABLERING AF NY INSTALLATION I KØKKEN FOR LYS I OVERSKABE SAMT MONTERING AF STIKK.
ETABLERING AF NY KRAFTINSTALLATION TIL VASKEMASKINE OG TØRRETUMBLER SAMT MONTERING.
ETABLERING AF STIKKONTAKT I UDSTILLINGSVINDUE. BORTSKAFFELSE AF GAMLE LOFTPLADER MM.
FEJLFINDING PÅ KØLER TIL DEJ. FEJL FUNDET VED FORKERT PLACERING AF TEMPERATUR FØLER.
FEJLFINDING PÅ STYRING TIL PILLEFYR. STYRING GENNEMMÅLT. FUNDET FEJL VED KONTAKTOR.
FEJLFINDING PÅ STYRING TIL UDSUGNING. 06-09-2023 TAG MOTOR FLYTTET PÅ ANDEN STYRING.
FEJLFINDING PÅ VIBRATOR TIL MATERIALEOPKØRSEL. FUNDET FEJL PÅ GUMMIKABEL TIL SPOLE.
FEJLFINDING SAMT UDSKIFTNING AF KUL I MOTOR FOR VASKEMASKINE. SAMLET SAMT AFPRØVET.
FLYTNING AF LED ARMATUR SAMT ETABLERING AF INSTALLATION TIL STIKKONTER OG AFPRYDER.
FLYTTE STIKKONTAKT FRA GAMMMEL OLIEFYR TIL NY GASKEDEL SAMT MONTERE NY STIKKONTAKT.
FORLÆNGERLEDNING AFPRØVET. UDSKIFTNING AF SKADET STIKKONTAKT PÅ SØJLE I KUNDEOMRÅDE.
FUNDET FEJL PÅ LEDNING MELLEM AFBRYDER I SAMLEDÅSE VED ØVERSTE LEJLIGHED TIL HØJRE.
HERNING TRAFIKTERMINALKLAGØRING AF TRÆKBRØNDE. AFKORTE RØR SAMT OPRYDNING I BRØNDE.
HFI RELÆ SLÅR FRA IND I MELLEM. INSTALLATION GENNEMMÅLT. KUNNE INGEN OVERGANG MÅLE.
INSTALLATION FOR GULVFRYSERE SAMT FREMTRÆKNING AF NY EDB TIL AUTOMATISK PRISSKILTE.
INTERNET TIL 1. SAL. LEVERING AF TRÅDLØS ROUTER SAMT INSTALLATION TIL DEN PÅ 1. SAL.
JOBNUMMER 23185 SKI3500002 ADDITIV 2 (PUMPE) SKIVEADDITIVER: FEJL PÅ PUMPE TIL 212.
JÆGERPARKEN. DALGASALLÉ 113. LEJL. : 536. UDSKIFTNING AF BRÆNDT STIKKONTAKT I KØKKEN.
KABEL MÆRKET OP OG LAGT I TAVLEN TIL GENMONTERING NÅR INSTALLATIONEN ER GENNEMGÅET.
KABEL TRUKKET I KÆLDER TIL VASKEMASKINE SAMT DÅSE MONTERET OG TILSLUTTET I ELTAVLE.
LEDNING REPARERET OG AFBRYDER MED GLIMLYS UDSKIFTET I TOP AF OPGANG 4A OG AFPRØVET.
LG LUFT - LUFT VARMEPUMPE. LEVERING OG MONTERING AF LG VARMEPUMPE. LIBERO NORDIC 09.
LUXFØLER TIL UDENDØRS LYS UDSKIFTET TIL PIR SENSOR MED INDBYGGET LUXFØLER OG TIMER.
MONTERING AF DÅSE PÅ KABEL I GANG. FASTGØRELSE AF AFBRYDERE OG STIKKONTAKTER I GANG.
MONTERING AF KRAFTSTIK I TILBYGNING VED HAL 5. SAMT LEVERING AF DIVERSE MATERIALER.
MONTERING AF LAMPESTEDER I GANG. KØKKEN. STUE OG GANG SAMT UDSKIFTET STIKKONTAKTER.
MONTERING AF LAMPEUDTAG PÅ VÆG SAMT MONTERING AF ARMATUR I MELLEMGANG UD TIL BAREN.
MONTERING AF LYS OVER TO SAMLEBORDE OG UDSKIFTNING AF TO AMARTURER VED GANG OG REOL
MONTERING AF NY TAVLE. UDTAG TIL VANDVARMER. KØLESKABE. 3 STK KAFFEMASKINER OG LYS.
MONTERING AF NYE AFBRYDERE OG STIKKONTAKT I GANG SAMT FLYTNING AF KABLER FOR SAMME.
MONTERING AF SKINNER OVER BUFFETBORD. SAMT 9 STK STIKKONTAKTER I VÆG VED CAFETERIA.
MONTERING AF VENTILATOR PÅ BADEVÆRELSE SAMT ETABLERING AF MIDLERTIDIG INSTALLATION.
NEDTAGNING AF 2 STK JULEGURILANDER I FREDERIKSGADE DER VAR BLÆST NED EFTER STORMEN.
NEDTAGNING AF EL-INSTALLATIONER I FORBINDELSE MED ROCK VED ÅEN I SKIVE. KONCERT NR.
NEDTAGNING EFTER AFVIKLING. BORTKOMMET OG ØDELAGT UDSTYR FAKTURERES EFTER OPGØRELSE.
NY RÆKKE BYGGET I TAVLE. 1 STK HPFI 2 STK 16A KRAFTGRUPPER OG 3 STK 16A LYSGRUPPER.
OMBYGGE LYSTÆNDINGER DA DER IKKE KAN KØBES RESERVEDELE TIL DET EKSISTERENDE SYSTEM.
OPDATERING AF DRIFTJOURNAL. MÅNEDLIG LOVPLIGTIG EFTERSYN OG AFPRØVNING AF ABA ANLÆG.
OPGØRELSE OG SLUTAFREGNING. LYSKÆDER RENGJORT. FJERNET TAPE. PLASTIKPOSER OG STRIPS.
OPSÆTNING SAMT NEDTAGNING AF INSTALLATIONER TIL LIS SØRENSEN KONCERT I SKIVE ANLÆG.
OPSÆTNING. MONTERING. EL-VAGT UNDER AFVIKLING SAMT DEMONTERING AF KABLER OG TAVLER.
OPSÆTNING. NEDTAGNING SAMT VAGT I FORBINDELSE MED SHU-BI-DUA KONCERT I SKIVE ANLÆG.
ORDRE NUMMER:4500143840. FEJLFINDING PÅ BLASTER PÅ SILOTOP SAMT NY LAMPE VED FORSILO
PRINT AF MEDLEMSKORT TIL SKIVE PORTVINSKLUB. OPKRÆVNING DOMÆNE. PRINT AF NAVNESKILTE.
RETTELSE AF KABLER PÅ LOFT. 24-02-2023 INSTALLATION TIL START/STOP-KONTAKT MONTERET.
RILLER FRÆST I KØKKEN OG KABELINSTALLATION LAVET I VÆGGE. INDMURINGSDÅSER MONTERET.
RILLER FRÆST PÅ BADEVÆRELSE TIL VENTILATOR. STIKKONTAKT OG OP TIL LAMPESTED I LOFT.
SERVICEAFTALE. SUNDVEJ 4B. VIRKSUNDEFTERSYN SAMT RENSNING AF VARMEPUMPE. TYPE: MIDEA
SERVICEAFTALE. UD OG PANIK LAMPER I CENTERGANGE. AFPRØVNING SAMT EFTERSYN AF LAMPER.
SOFTLUK IKKE VIRKER ORDENTLIGT. STIKKONTAKT PÅ VÆRELSE FASTGJORT MED AFBRYDERSKRUER.
SPARNORD ARENA. DEMONTERING SAMT MONTERING AF DÅSER VED INDGANG EFTER SKADET PLADER.
SPARNORD ARENA. ETABLERING AF 3 STK PDS UDTAG VED LOFT I HALLEN FORDELT MELLEM SPÆR.
SPOTS. STIKKONTAKTER OG AFBRYDERE MONTERET I SOVEVÆRELSE OG TILHØRENDE BADEVÆRELSE.
STADIG PROBLEMER MED AFRIMNING. FUGT OMKRING LEDNINGER OG SAMLINGER TIL ISMASKINEN.
STIKKONTAKT TIL ROBOTKLIPPER MONTERET VED SIDEN AF EKSISTERENDE STIKKONTAKT I SKUR.
STIKLEDNING AFMONTERET I KABELSKAB OG REPARERET MED DOBBELT LAG KRYMPEFLEX MED LIM.
STORE FASTMONTEREDE KØKKENMASKINER BESVÆRLIGGJORDE ARBEJDET UNDER EMHÆTTEN MED BLA.
TANGENTER TIL STIKKONTAKTER. AFBRYDERE OG LAMPESTEDER UDSKIFTET I HELE LEJLIGHEDEN.
TILGANG DEMONTERET 01-02-2024 FEJLFINDING PÅ DEMONTERET TILGANG TIL LYS PÅ BYGNING.
TRÆKNING AF LEDNINGER SAMT MONTERING AF EKSTRA SPOTS I KØKKEN VED LEJLIGHED 2 OG 5.
TØRRETUMBLER SLÅR RCD. KUNDE KONTAKTER LEVERANDØR MED HENBLIK PÅ GARANTIREPARATION.
UDSKIFT AF GAMMEL SIKRING OG KONTAKTORSYTRING I HOVEDETAVLE FOR NY VANDFILTER ANLÆG
UDSKIFTNING AF 13 STK MØBELSPOT I KØKKENSKABE SAMT 4 STK OVER SPEJL PÅ BADEVÆRELSE.
UDSKIFTNING AF DEFEKT VENTILATOR PÅ BADEVÆRELSE SAMT DEFEKT STIKKONTAKT PÅ VÆRELSE.
UDSKIFTNING AF DEFEKTE KABLER. CONNECTOR OG ADAPTOR TIL LYS I TUNNELEN PÅ KYSSETRÆ.
UDSKIFTNING AF FEJLSTRØMSAFBRYDER SAMT MONTERING AF KRAFT STIKPROP PÅ VASKEMASKINE.
UDSKIFTNING AF PÆRER I UDHÆNGET VED HOVEDINDGANG SAMT MÅLING PÅ NØDBELYSNINGSANLÆG.
UDSKIFTNING AF RAMMER OG TANGENTER I BADEVÆRELSER. GANG. SOVEVÆRELSE OG SPISSESTUE.
UDSKIFTNING AF RAMMER OG TANGENTER I KØKKEN. STUE OG SOVEVÆRELSE TIL SOFTLINE HVID.
UDSKIFTNING AF SIKRING FOR KRAN 43. LEVERING AF SIKRINGER TIL VASKEMASKINE I HAL 4.
UDSKIFTNING AF STOFLEDNINGER I INSTALLATION I KØKKEN. GANG. VIKTUALIERUM SAMT STUE.
VAREHEJS / SANDER SKO ØSTERGADE 17 6000 KOLDING. INDKØB AF EL-DELE TIL STYRING. IFLG.
ÆNDRING AF EL-INSTALLATION I KØKKEN I FORBINDELSE MED MONTERING AF NYE KØKKENSKABE.
ÆNDRING AF PROGRAMMERING AF TRYK TIL STYRING AF UDVENDIG LYS I UDHÆNG SAMT CARPORT.
2 STK RAMMER I GRILL DEMONTERET OG TAGET MED HJEM FOR UDSKIFTNING AF DEFEKTE KABLER.
ACONTO OPKRÆVNING PÅ MATERIALER OG ARBEJDSTID. INDMURINGSDÅSER MONTERET I HELE HUSET.
AFBRYDERE OG STIKKONTAKTER UDSKIFTET I PANELER. LAMPE MONTERET OG AFPRØVET I KØKKEN.
AFHENTNING SAMT TILBAGELEVERING AF PODIER SAMT OPSÆTNING OG NEDTAGNING AF MIXERTELT.
AFMONTERING AF TRÅDLØS MODTAGER VED LAMPER I FÆLLES AREAL SAMT RELÆ I TAVLE I HUS G.
BESTILLING AF MATERIALER TIL DIREKTE LEVERING SAMT LEVERING AF MATERIALER FRA LAGER.
BESTILLING AF NY PIR SENSOR SAMT MONTERING AF SENSOR OG BLÆNDDÆKSEL SOM VAR FJERNET.
DE GAMLE TAVLE TRYK ER TAGET VÆK FRA INDMURINGSKASSERNE OG DER ER KOMMET NYE LÅG PÅ.
DEMONTERING AF DISPLAY FOR HÆVNING AF SKILT SAMT MONTERING AF DISPLAY EFTER ÆNDRING.
DEMONTERING AF EMHÆTTE SAMT FLYTNING AF TRANSFORMER PÅ LOFT. OMBYGNING AF NY EMHÆTTE.
DEN STOPPER OFTE DE DAGE DER ER FROST. INGEN MODEL OG SERIETH HAR ANBEFALET EN NY VP.
DER ER BLEVET FEJLFUNDET PÅ 1 STK OUTPUT I TAVLE FOR PERSIENNE STYRING I BIOGRAFRUM.
DER ER IKKE MEDREGNET PINSPOT MEN DER ER MEDREGNET ADAPTOR FOR TILSLUTNING AF DISSE.
EKSTRA ETABLERING AF SIKKERHEDSAFBRYDER. ***OVERHOLDES ÅRLIG EFTERSYN YDES DER 5 ÅRS.
EL INSTALLATIONEN LOVLIG GJORT LOVLIG HVIS DER KOMMER INSPEKTIONS LEM TIL SAMLEDÅSE.
ENERGI MIDT DÆKKER IKKE UDGIFTER I FORBINDELSE MED FEJL PÅ STIKLEDNING OG SIKRINGER.
ETABLERING AF 2 STK PDS NETVÆRKSSTIK FRA ROUTER PÅ 1. SAL TIL VÆRELSER I STUE ETAGE.
ETABLERING AF AFBRYDER OG STIKKONTAKT PÅ TERASSE SAMT DÅSE FOR TILSLUTNING AF LAMPE.
ETABLERING AF EL-INSTALLATIONER I FORBINDELSE MED RASMUS SEEBACH KONCERT I FÆNGSLET.
ETABLERING AF INSTALLATION TIL PØLSEVOGN. DEMONTERING AF INSTALLATIONER EFTER FESTEN.
ETABLERING AF KOMPLET NYE INSTALLATIONER TIL KONTOR. TOILET. LAGERRUM OG FROKOSTRUM.
ETABLERING SAMT DEMONTERING AF INSTALLATIONER I FORBINDELSE MED VESTAS FEST I ÅRHUS.
FASTGJORT 2 STK LAMPEUDTAG I STUE OG ETABLERE NY TILGANG TIL STIKKONTAKT VED TRAPPE.
FEJL FUNDET I RØR VED INDGANG TIL KØKKEN. LEDNINGER SIDDER FAST OG KAN IKKE SKIFTES.
FEJL FUNDET I STYRE TAVLE VED KIRKEKLOKKER. (DEFEKT RELÆ). THUBALKA UDSKIFTER RELÆET.
FEJL FUNDET VED UDVENDIG STIKKONTAKT PÅ TERESSE. PAKNING VAR IKKE MONTERET RIGTIGT.
FEJLFINDE PÅ BOILER KEDEL OG GULVVARME. ETABLERING AF MIDLERTIDIG GANGBRO I SUNDSØRE.
FEJLFINDING OG UDSKIFTNING AF DEFEKT SMELTE SIKRING I GRUPPE FOR VARMESTYRING / LYS.
FEJLFINDING PÅ OPVASKEMASKINE. DEMONTERING AF GL OPVASKER. MONTERING AF NY OPVASKER.
FEJLFINDING PÅ OVERGANG TIL KRAFT INSTALLATION. FEJL FUNDET VED OVERGANG TIL FASE 2.
FEJLFINDING PÅ VENTIL FOR CEMENT OPLUK. UDSKIFTNING AF VENTIL. SAMLET SAMT AFPRØVET.
FILTRE I INDEDEL FULDSTÆNDIG LUKKEDE AF BYGGESTØV. DERFOR ER DER IKKE NOGET AIRFLOW.
FLYTNING AF LYSEKRONE I KAPEL SAMT UDSKIFTNING AF DEFEKT RELÆ TIL VÆGLAMPERI KIRKEN.
FLYTTE OPVASKEMASKINE FRA FÆLLES LEJLIGHED I BLOK 27 TIL FÆLLES LEJLIGHED I BLOK 25.
INSTIONER. LAMPER I DOKKEN SAMT MONTERING AF FEST STRØM OG BELYSNING TIL SCEENE M. M.
INTERNET. OPSÆTNING AF SWITCH BOX SAMT AFPRØVNING AF INTERNET TIL INFORMATIONS TAVLE.
JULEN 2015. SKØJTEBANEN. MONTERING AF HOLDER TIL JULETRÆER PÅ KANTER VED SKØJTEBANEN.
JÆGERPARKEN. DALGAS ALLE 117. LEJLIGHED 556: ÆNDRING AF INSTALLATION FOR NYT KØKKEN.
JÆGERPARKEN. DALGAS ALLÈ 121. LEJLIGHED 573: ÆNDRING AF INSTALLATION TIL NYT KØKKEN.
JÆGERPARKEN. DALGAS ALLÈ 121. LEJLIGHED 579: ÆNDRING AF INSTALLATION FOR NYT KØKKEN.
JÆGERPARKEN. DALGAS ALLÈ 121. LEJLIGHED 581: ÆNDRING AF INSTALLATION FOR NYT KØKKEN.
JÆGERPARKEN. DALGASALLÉ 119. LEJL. : 565. UDSKIFTNIG AF DEFEKT AFBRYDER I SOVEVÆRELSE.
KABEL FISKET I VÆG PÅ TERRASSE TIL KAMERA OG KAMERA MONTERET OG TILSLUTTET SPÆNDING.
KABLER MONTERET I SIKRINGSGRUPPER I ELTAVLE. STIKKONTAKT MONTERET I LOFT VED KØLERUM.
KABLER TIL KØKKENØ FASTGJORT TIL RIONET. UDLIGNINGSFORBINDELSE TIL RIONET ETABLERET.
KABLER. ADAPTOR SAMT FORGRENER LEVERET OG MONTERET PÅ SPOTS VED TRUCK MED JULEPAKKE.
KIPRELÆ I TAVLE DEMONTERET SAMT MONTERING AF LYSDÆMPER PÅ EKSISTERENDE INSTALLATION.
LAMPESTED. SPEJL. STIKKONTAKT. VENTILATOR OG DÅSE TIL KRAFT MONTERET PÅ BADEVÆRELSE.
LED BÅND I SKILT OVER DØR DEMONTERET. 30-12-2022 LED BÅND UDSKIFTET I SKILT OVER DØR.
LEDNING FRA LUKKE/ÅBNE MOTOR VAR SPÆNDT PÅ PLASTIK KAPPEN. DERFOR INGEN FORBINDELSE.
LEVERING SAMT MONTERING AF 10 STK LED PÅBYGNINGSLAMPE TIL EKSISTERENDE INSTALLATION.
LYSDÆMPER AFPRØVET. 28-08-2023 LYSKÆDER. PÆRER. DÆMPER OG KABLER AFHENTET EFTER FEST.
MED INDBRUD. PETUNIAVEJ 207. SKIVE. UDSKIFTNING AF ØDELAGT BEVÆGELSESSENSOR SAMT REP.
MIDLERTIDIGT KABEL TIL JULELYS TILSLUTTET I PARKLAMPE VED ROBOTKLIPPER OG NEDGRAVET.
MONTERET STIKKONTAKTER OG AFBRYDERE. LAMPESTED. SPEJL. VENTILATOR OG LAMPE OVER DØR.
MONTERING AF IHC LAMPEUDTAG PÅ VÆG OVER VINDUE. SAMT PROGRAMERING AF BETJENINGSTRYK.
MONTERING AF KONTROLBOKS SAMT BORING AF HULLER I TOP AF BOKS. FOR KABELGENNEMFØRING.
MONTERING AF NYE LAMPESTEDER IHT TILBUD. LAMPESTEDERNE ER SKIFTET I HELE LEJLIGHEDEN.
MONTERING AF PANIK LYS OG TRÆKNING AF FORSYGNING TIL STRØMSKINNER I DET LAVE OMRÅDE.
MONTERING AF TRANCIENTBESKYTTELSE FOR EDB OG OVERVÅGNING SAMT EN TRIPEL STIKKONTAKT.
MONTERING AF UDVENDIG LAMPER PÅ GALV TIL REKLAMESKILT. MONTERING AF MINIKANAL I STUE.
MONTERING AF VARME I NYT BRANDSKAB SAMT TILSLUTNING AF VASKEMASKINE OG TØRRETUMBLER.
MONTERING AF VENTILATOR PÅ TOILET SAMT TRANSFORMER OG LYSDÆMPER FOR SKINNE I KØKKEN.
MONTERING OG TILSLUTNING AF 2 STK TRÅDLØS TRYK FOR SPOTS VED STOR OG LILLE TERRASSE.
MÅLER BESTILLING. OPSÆTNING SAMT NEDTAGNING OG LIFTLEJE TIL OPSÆTNING OG NEDTAGNING.
NEDGRAVNING SAMT MONTERING AF 3 STK NY MAST SAMT KLARGØRING MED SIKRINGSBOKS I MAST.
NULLEDERE ER SAMLET I 3 FORSKELLIGE MUFFER OG HAR DERFOR IKKE KONTAKT MED TILGANGEN.
NY INSTALLATION ETABLERET I KØKKEN TIL LAMPEUDTAG OG SPOTS SAMT STIKKONTAKTER I VÆG.
NY STIKKONTAKT TIL BACKUP SERVER I KÆLDER. 2 STK CAT 6 EDB KABEL FREMFØRT TIL KONTOR.
NYE KNAPPER BESTILT. 12-12-2023 KONTAKTER UDSKIFTET OG AFPRØVET I TRYK PÅ VASKEPLADS.
OPDELING AF 3 STK TÆNDINGER. ETABLERING AF NY UDVENDIG STIKKONTAKT TIL PLÆNEKLIPPER.
OPSÆTNING AF GITTERBAKKE UNDER MATERIALESILO. TRÆKKE KABEL TIL VANDBEHANDLINGSANLÆG.
OPSÆTNING OG MONTERING AF LAMPE OG RØGALARM I GANG SAMT DEMONTERING AF DEFEKT SPEJL.
OPSÆTNING SAMT NEDTAGNING AF JULEBELYSNING I ADELGADE. FREDERIKSGADE SAMT NØRREGADE.
OPSÆTNING SAMT NEDTAGNING AF MIDLERTIDIG INSTALLATION IFM METALLICA I FÆNGSLET 2012.
OPSÆTNING SAMT NEDTAGNING AF MIDLERTIDIG INSTALLATION TIL JULEFROKOST I ÅKJÆRHALLEN.
OPSÆTNING SAMT NEDTAGNING I FORBINDELSE MED FARMSHOW 2008 PÅ DYRSKUEPLADSEN I SKIVE.
OPSÆTNING. AFVIKLING SAMT NEDTAGNING AF LYD ANLÆG I FORBINDELSE MED KUNST PÅ HAVNEN.
REPERATION AF LAMPE I 25 SAMT UDSKIFTNING AF LYSRØR OG MONTERING AF SKÆRM I ARMATUR.
RILLER FRÆST I BADEVÆRELSE OG GANG TIL VASKEMASKINE. NYT LAMPESTED SAMT STIKKONTAKT.
RILLER FRÆST TIL KRAFTINSTALLATION OG NYT LAMPESTED SAMT STIKKONTAKT PÅ BADEVÆRELSE.
SENSOR MONTERET OG AFPRØVET. LAMPER MONTERET OG AFPRØVET. TRYK MONTERET OG AFPRØVET.
SOMMERHUS. KNUD STRANDVEJ 1. 7860 SPØTTRUP. LEVERING AF EKSTRA PL- DÅSE TIL TERRASSE.
SPOT UDSKIFTES. LEDNINGER/KABLER PÅ LOFT. TRÆKKE LEDNINGER TIL STIKK PÅ BADEVÆRELSE.
STIKKONTAKT AFPRØVET. 06-12-2023 NYT UNDERLAG OG SIKRINGSGRUPPE MONTERET VED ELTAVLE.
STIKKONTAKT AFPRØVET. 14-03-2023 AFBRYDER MONTERET MIDLERTIDIGT TIL LYS VED TEKØKKEN.
SYSTEM AFPRØVET. DET ER OPLYST AT DER HAR VÆRET VAND I UDSUGNINGSSYSTEMET OVER GRILL.
SØNDERCENTER SKIVE: NEDTAGNING AF ISTAPPER. 2 STK JULETRÆER. PAKKER TRÆER TIL FRAGT.
TILSLUTNING I MARINEDÅSE I SILOTOP FOR NY NØDSTOP INSTALLATION TIL MATRIALEOPKØRSEL.
TILSLUTNING OG MONTERING AF OPVASKEMASKINE I KØKKEN. SAMT INSTALLATION FOR KØLESKAB.
TORVEMARKED DEN 4. 6. 11ETABLERING AF INSTALLATIONER TIL BODER. LEJE AF MATERIEL IFLG.
TOTAL GARANTI. UDSKIFTNING AF PÆRE PÅ TOILET OG LYSRØR PÅ LOFT SAMT JUSTERING AF DIV.
TRUKKET KABEL TIL TAG. 06-02-2023 KOBLET KABEL TIL. 16-02-2023 FEJLFINDING PÅ DISPLAY.
TRYKKNAPPERNE FOR UDSUGNING VIRKEDE IKKE OPTIMALT. OG KUNNE DERFOR IKKE SELV SLUKKE.
UDSKIFTNING AF 2 STK LYSDÆMPER TIL ALMINDELIG AFBRYDERE I GAMMEL HUS PÅ TOLSTRUPVEJ.
UDSKIFTNING AF BATTERIER I ALARM HOS SKIVE TRYKLUFT CENTER. FORBRUG: 36 STK BATTERIER
UDSKIFTNING AF NØDUDGANGSSKILTE SAMT BATTERIER I NØDUDGANGSSKILTE OG PANIKBELYSNING.
UDSKIFTNING AF PÆRER VED DE 2 FORDØRE SAMT REPERATION AF STIKKONTAKT PÅ 1. SAL I 46B.
UDSKIFTNING AF RAMME OG TANGENT PÅ 1. SAL SAMT AFBRYDER OG UNDERLAG TIL LYS PÅ LOFT.
UDSKIFTNING AF SNØVS PÅ TAVLE FRA 125A TIL 63A SAMT LEVERING AF SPLITTER I VINDERUP.
UDSKIFTNING AF SPOT PÅ TOILET SAMT UDSKIFTNING AF REGULATOR TIL KOGEPLADER I KØKKEN.
UDSKIFTNING AF STYRING TIL DYKPUMPE I HAL 5 SAMT MONTERING AF NIVEAU STÆNGER DERTIL.
UNDERTAVLE MED HPFI. BIMÅLER OG SIKRINGSGRUPPE TIL VARMEPUMPE MONTERET OG AFPRØVET.
VARER BESTILT TIL SLUTMONTAGE. SPOTS MONTERET PÅ BADEVÆRELSE OG I GANG SAMT AFPRØVET.
VARMEPUMPE SAMLET OG AFPRØVET. TYPE: THERMAV 09INDEDEL: MODEL - AHNW09604A1. SERIENR.
VEDR. ROSKILDE SYGEHUS (RV UNIQUE). UDSKIFTNING AF VAND FILTER SAMT NYE DAMP VENTILER.
ÆNDRING AF INSTALLATION TIL KOMFUR. EMHÆTTE. STIKKONTAKTER SAMT LYS UNDER OVERSKABE.
2 STK SIKKERHEDSAFBRYDERE MONTERET VED FYR IFLG AFTALE MED JAKOB FRA DAM OG HOVGAARD.
5ÅR VASKEMASKINE. TAGER VAND IND UDEN AT STOPPE OG TAGER IKKE SÆBE MED. MAIL ADRESSE??
ACCESSPOINTS INSTALLERET I HAL 2. 4. 6. 7. 9. 10 OG 13 OG I LAGER MELLEM HAL 9 OG 10.
AFPRØVNING AF PUMPE 01-10-2024 MONTERING SAMT TILSLUTNING AF FØLER FOR OLIEUDSKILLER.
AFREGNING AF DEFEKTE PÆRE I FORBINDELSE MED ARRANGEMENT I OKSBØL DEN 5/4 TIL DEN 15/4
AFREGNING AF PÆRE FORBRUG I FORBINDELSE MED JULEBELYSNING. ADELGADE OG FREDERIKSGADE.
BEDLAMPER FLYTTET OP LANGS STI TIL KIRKEGÅRDEN. ETABLERING AF NY INSTALLATION HERTIL.
BORER HULLER TIL SPOT OG TIL LAMPE I BADEVÆRELSE SAMT FISKNING AF LEDNINGER OG KABEL.
DEMONTERE LAMPER PÅ KONTOR VED RUNDDEL. I GANGEN PARALELT MED HAL OG PÅ LILLE KONTOR.
DEMONTERING AF KABEL I VÆRELSE PÅ 1. SAL. SAMT MONTERING AF LAMPEUDTAG I SOVEVÆRELSE.
DET ER AFTALT AF VI IKKE GØR MERE DA DER MÅSKE ER GARANTI PÅ LAMPEN FRA LEVERANDØREN.
DET ER AFTALT AT DE FINDER ET STED TIL ELKEDLEN HVOR DER IKKE ER ANDET BELASTNING PÅ.
EFTER OPSÆTNING AF UDVENDIG STÅL PLADER ER DER BLEVET SKRUET IGENNEM KABLER 3 STEDER.
ETABELERING AF NY TILGANG 32A TILGANG FOR EV LADER I GARAGE FRA HOVEDETAVLE I KÆLDER.
ETABLERING AF EDB INSTALLITION TIL KASSEN FRA TEKNIKRUN VIA LOFT. MONTERET EDB UDTAG.
ETABLERING AF INSTALLATION TIL 4 STK LOFTVENTILATORE SAMT OPHÆNGNING AF VENTILATORER.
ETABLERING AF INSTALLATION TIL LAMPER PÅ BRANDVEJ. LEVERING SAMT MONTERING AF LAMPER.
ETABLERING AF INSTALLATIONER I FORBINDELSE MED RYTTER PRÆSENTATION I SPAR NORD ARENA.
ETABLERING AF MIDLERTIDIG INSTALLATION FOR DIESELPUMPE. FLYTTE INSTALLATION OG TANK.
ETABLERING AF NY INSTALLATION TIL BELYSNING I BOKSE OG GANGAREAL MED BEVÆGELSESENSOR.
ETABLERING AF NY INSTALLATION TIL VARME I SAMLEVÆRKSTED SAMT MASKINAFDELING HOS EBBE.
ETABLERING AF NY SAMLING MED KRYMPEMUFFE SAMT TILSLUTNING AF STIKLEDNING I KABELSKAB.
ETABLERING AF PDS NETVÆRK SAMT 230V STIKKONTAKTER PÅ 1. SAL SAMT STUE OG SOVEVÆRELSE.
ETABLERING AF SIKRINGSGRUPPE I TAVLERUM MED EGET HPFI RELÆ TIL TERMINALSTIKKONTAKTER.
ETABLERING AF STIKKONTAKT PÅ LOFT TIL EMHÆTTE SAMT AFBLINDE LAMPESTED OVER KOGEPLADE.
FEJL FUNDET VED DEFEKT LYS AMATUR PÅ LAGER. UDSKIFTNING AF SPOLER. STARTER OG LYS RØR.
FEJLFINDING PÅ MASKINE. SLÅR SIKRINGER. UDSKIFTNING AF TRANSFORMER. MASKINE AFPRØVET.
FEJLFINDING PÅ MATERIALEOPKØRSEL FRA VEJESPAND SAMT FEJLFINDING PÅ MATERIALEOPKØRSEL.
FEJLFINDING PÅ MATERIALEOPKØRSEL. UDSKIFTNING AF DEFEKT SWITS. JUSTERING AF SKRÅBÅND.
FEJLFINDING PÅ VARMEBLÆSER. MONTERING AF NY START/STOP TIL UDSUGNING I TØMRERVÆRKSTED.
FEJLFINDING SAMT UDSKIFTNING AF LAMPER PÅ P-PLADS SAMT FEJLFINDING PÅ TÆNDING AF LYS.
FLYTNING AF FRYSER FRA BUTIK TIL BAGLOKALE HVOR DEN TILSLUTTES MED FORLÆNGER LEDNING.
FORBEREDNING AF LOFT INSTALLATION PÅ NY TROLTEK OG LED PANELER OPDELT PÅ 2 TÆNDINGER.
FREMSTILLING AF NYE MÅLER OG GRUPPETAVLER TIL FORSYNING AF KUNDESCANNER OG JULELYSET.
FØRT TILGANGE TIL SKILTE GENNEM VÆG OPSAT KABELKANAL PÅ INDERSIDE AF VÆG I FLASKERUM.
